(data_101 "Yonke mfudlana nemichachazwana, isiyasho ukuthi le mvula enayo inomkhuba phakathi" )
(data_102 "Hhiya, asiphindele eFilidi siyojika kwaNongoma" )
(data_103 "Ingabe lingcono yini iVuna neMfolozi eMnyama, neMbekamuzi nayo yonke leyamifothongwane" )
(data_104 "Sasingaphuma sasingahleka uBhanya esedla izindwani" )
(data_105 "Qathatha, isu elihle kakhulu, Ngizophindela eDandi ngifike ngijike ngibheke eNquthu" )
(data_106 "Kodwa ngizoqale ngishaye ucingo ngibike emuva naphambili, ukuthi uhambo Iwami luyabheda" )
(data_107 "Kuze kuvele mveli ovelayo, angitshele ukuthi akusekho cingo olungenayo noma oluphumayo eFilidi" )
(data_108 "Ngigxawuzele ngiphindele kumngani wami uFodo" )
(data_109 "Khetha amaphuzu asemqoka ushiye imininingwane" )
(data_110 "Ezincwadini ze drama kungafundwa ngokunqakisana njengoba kuxoxwa" )
(data_111 "Cha, uziphethe kahle bandla ngoba uma ngithi asihambe, uyahamba" )
(data_112 "Wona nje ngokungazami ukungithungisa injobo, uma sekukubi njengoba kukubi nje" )
(data_113 "Alishaye njalo idadamu siye siphume edolobheni" )
(data_114 "Ake ngiphume nani ngibone lombono obonwa ngabanye abashayeli" )
(data_115 "Bakhona kodwa abasaqungayo ngezimoto zabo" )
(data_116 "Bayangena bancenge bancenge baye bathi coshosho" )
(data_117 "Nango engena oweloli elithwele isigubhukazi engingasazi ukuthi sigcwele muthi muni" )
(data_118 "Uqhamuka ngapha nganeno uphikelele ngaseDandi" )
(data_119 "Sime singasazi ukuthi simele into ebhekephi" )
(data_120 "Ngehla ngayoxoxa nebandla elikhosele kuvulandi" )
(data_121 "Yafika yangqofa ihlo langanhlanye lathi patsha" )
(data_122 "Sisazozama yona indlela edlula kwaNongoma" )
(data_123 "Ukucula nokutshiloza kwezinyoni kungikhumbuza elakithi nge-Ilkisirati" )
(data_124 "Hhawu, uqinisile nyoni yobusuku Mexwayisi" )
(data_125 "Bathe bangaqhamukela endaweni evulekile, wazama ukuphulukundlela uTajewo" )
(data_126 "Ngiluthwe ngahehwa yiziChwe, ngamatshe ayigugu kanti zifuna ukungithumba zingenze isigqila" )
(data_127 "Nezimpunzi nazo zagxobagxoba okuyiziChwe, kwafa uwaca" )
(data_128 "Hhe, silima ndini, ucabanga ukuthi angazi hhe" )
(data_129 "ngamehlo ahlabayo inhlwathi uTajewo, kubonakala nje ukuthi ididekile" )
(data_130 "Eceleni nje, kwechibi bayibona iKileku Oyilepu" )
(data_131 "Mina ngingufezela omncane nje angilutho" )
(data_132 "Babhinca qede bayophuma ngomnyango beqonde kuNatana osebalinde ngaphandle" )
(data_133 "Le nkomazi inebele elikhulu eduzane nje nayo kunomvemve obomvana" )
(data_134 "Kuthe lapho befika esangweni lenxuluma lendlovukazi, u-Onyesha bathola abaqaphi" )
(data_135 "Zimklwebha nje izingwe zibanga umsindo omkhulu" )
(data_136 "Ukhuleka nje ulokhu eqongqotha idwala leli ngodondolo lwakhe" )
(data_137 "Ufike wachela uTajewo ngezintelezi, zokumvikela nokumhlanza futhi" )
(data_138 "Avule ifiliji akhiphe udilinki" )
(data_139 "Akungiphe imfadukwe lapho ngesule izandla" )
(data_140 "Izinto zokuhambisa isidumbu nomufi zibiza enye imali" )
(data_141 "Inkosi ayimlahli umuntu Vuyiswa" )
(data_142 "Sizocebisana ngokuthi izovelaphi enye imali" )
(data_143 "Mina ngino-Randi kuphela ebhange" )
(data_144 "Kodwa ke iyangixaka mina le ndaba" )
(data_145 "Mtshele ukuthi asizosatshiswa ngegama likaNkulunkulu thina" )
(data_146 "Hho, izinduna ziyezwana washo ke nduna" )
(data_147 "Cha, ngiyabonga impela Jabu" )
(data_148 "Ingani ayatholakala amaphepha omtitilizo" )
(data_149 "Mmm, nakhu ngizophithana bo" )
(data_150 "La maphepha athengwa abe yisethi, awehlukaniswa" )
(data_151 "UThembi ubencoma okuncane nje phela" )
(data_152 "Awungiyeke ngoLizzy uphendule umbuzo wami" )
(data_153 "Ngiyakubona nje nokwami ngoba umama nomami kucishe kufane" )
(data_154 "Sekuthanda ukuthi xhifi manje nakuNkosi" )
(data_155 "Babambana noProfesa bagomothelana kwaba zibhodongo" )
(data_156 "Wathi ngxi, izibuko eziluhlaza ngokulithunzi" )
(data_157 "Wanquma futhi ukuthi uzoxolisa uma kufika kuleso simo" )
(data_158 "Ini yena enza lapho thoyilethi kamina" )
(data_159 "Kuthi makasondele ewindini lomshayeli abuye azikhuze" )
(data_160 "Athi uma ecubungula lamazwi kuxuxuzele isisu" )
(data_161 "Impicabadala noma iziphicaphicwano, umdlalo owawudlalwa ikakhulukazi ngabantwana" )
(data_162 "Acingwe acingwe uChakijana lize ligcine selimtholile ibhubesi" )
(data_163 "Endulondulo izilwane zazihlala esiqhimuqhimini, sehlathi, lapho kwakunoju oluningi khona" )
(data_164 "Yayisihlala izithonto endabeni yokuphela koju ehlathini" )
(data_165 "Yayivunule iconsa insizwa lena kusengathi iya emgidini" )
(data_166 "Ngacabanga ukuthi ngishaywa yitshe kanti cha yisihlahla" )
(data_167 "Waqoma insizwa yaseQhudeni uSigonyela Ximba" )
(data_168 "Waphinda wacosha elinye washaya omunye ngalo" )
(data_169 "Phela wayesephathiswa okweqanda, kungafuneki kubekhona okumvelelayo, lingakafiki ilanga lomgcagco" )
(data_170 "USigonyela wafika ekhaya evela ngaseMagogo, wathola kukubi abantu behlalele ovalweni" )
(data_171 "Namhlanje ke le ndaba yayibhekene nabo eziqwini zamehlo" )
(data_172 "Babehamba ze bobabili u-Adam nomkakhe bengenamahloni" )
(data_173 "Umbhoshongo waseBhabhele; Umhlaba wonke wawunolimi lunye, nokukhuluma kunye" )
(data_174 "Amadodana kaJakobe, ayesefica ababuleweyo, aphanga umuzi ngokuba babengcolise udadewabo" )
(data_175 "Laba bangabantwana baka-Ana, ngoDishani no-Oholibhama, indodakazi ka-Ana" )
(data_176 "AbakwaMidiyani bathengisa ngaye eGibhithe, kuPotifari inceku kaFaro, induna yabalindi bakhe" )
(data_177 "Nokho induna yabaphathizitsha ayamkhumbula uJosefa yamkhohlwa" )
(data_178 "Wabuza impilo yabo wathi: Usaphila uyihlo ixhegu enanikhuluma ngalo na" )
(data_179 "Umenzele u-Aroni umfowenu izambatho ezingcwele ezobukhosi, nezokuhlobisa" )
(data_180 "Iminyaka eyishumi nambili bamkhonza uKedorlawomere, kepha ngonyaka weshumi nantathu bahlubuka" )
(data_181 "Amadodana kaGomere ngo xAshikenaze noRifate noThogarma" )
(data_182 "Zonke izikhonkwane zetahabanakele nezegceke nxazonke zaziyithusi" )
(data_183 "Wofaka khona umphongolo wobufakazi, uwuhenqele umphongolo ngesihenqo" )
(data_184 "Ngosuku lwesishiyagalombili, uGamaliyeli indodana kaPedasuri umholi wabantwana bakwaManase" )
(data_185 "Lokho kwakungukwahlukaniselwa kwe-altare lapho seligcotshiwe" )
(data_186 "Phezu kwebandla lesizwe sabantwana bakwa Asheri, kwakunguPagiyeli indodana ka-Okirani" )
(data_187 "Imindeni yamaGereshoni iyakumisa emva kwethabanakele ngasentshonalanga" )
(data_188 "Basuka e Horhagidgadi bamisa eJotbatha" )
(data_189 "Basuka e Oboti bamisa e-Iye Abarimi emngceleni wakwaMowabi" )
(data_190 "Abantwana bakwa Israyeli basuka ke eRamsesi bamisa eSukoti" )
(data_191 "Imuphi umuntu otshalile isivini ongadlanga izithelo zaso na" )
(data_192 "Amatshe ezikhumbuzo eGiligali naseJordani" )
(data_193 "Abantwana bakwaJosefa oManase no-Efrayimi, base belidla ifa labo" )
(data_194 "Kepha u-Adoni Bezeki wabaleka, bamxosha bambamba bamnquma izithupha, nawoqukula" )
(data_195 "Gqamu, fiyo, gqamu, fiyo, gqamu, fiyo" )
(data_196 "Ngenkathi kobuya inyaluka, akabange esabuya uJazibhantshi" )
(data_197 "Kuhlangene ubuhlungu nomunyu" )
(data_198 "Ngikhalela nezingane zakhe ngithi mazilale ngenxeba" )
(data_199 "Nothi lapho senimkhomba eduze bese nichela" )
(data_200 "ISISHAYELELO: UShaka nombuso wakhe, imbokodo eseyigaye yaze yabushelelezi" )
(data_201 "Ngabe kwenzenjani namuhla amaNdwandwe ebizana kahle kangaka" )
(data_202 "Namhla usuphunyula njengensipho, lokhuya kududana usukushaya indiva" )
(data_203 "Uyabona MaSibisi awufanele ukubanga umsindo kule ndawo, yindawo yamakhosi ami lena" )
(data_204 "Lezi zingane ezigcwele umuzi ngezikaThwala" )
(data_205 "Sekufa gula linamasi behambe bekhutshwa zihlandla, namacansi, bakhahlela izimbenge nemicengezi" )
(data_206 "Bacishe bashayisane emnyango, lokhu noMaNzuza uza esegulukudela. Sekwenzenjani MaMkhize nkosi yami" )
(data_207 "Owakwethu ngiyamazi akavinjwa ngaphambili uma esesophe into" )
(data_208 "Ngeke ngasola khona ngibona umntwana equmbelana" )
(data_209 "Inhloko yona umbolonjana nje, ayehlukene kakhulu nendlu kathekwane" )
(data_210 "Ahamba amaloli waze waphela umgwaqo wetiyela athunqisa izintuli" )
(data_211 "Ngisebenza lapho kunyatheliswa khona amaphephandaba eBastion Street, khona lapha eBloemfontein" )
(data_212 "Ngethuka kwangathi angiboni kahle lapho ngihlangabezana nohlaza, olwaluphakathi kuyo" )
(data_213 "Sesisehhovisi lakhe uDokotela Baker, wakhipha futhi izithombe ze-X Ray, ezimbili zikaThokozani" )
(data_214 "Ayekhuluma bo lawo mabala" )
(data_215 "Enye yezinjongo zenhlangano eyengamele izilimi eNingizimu Afrika, (u-PANSALB), ngokwesichibiyelo somThetho, ukuphakela izinsiza zokutolika nokuhumusha" )
(data_216 "Amanani oMkhakha ngamunye, ayamenyezelwa emva kokuba sekutonyuliwe" )
(data_217 "Umndeni ka-Esawu. Lezi yizizukulwane zika-Esawu ongu-Edomi" )
(data_218 "Wasala yedwa uJakobe, kwabambana naye umuntu kwaze kwasa" )
(data_219 "Bamtatamisa ke lapho bahamba naye njalo baze bayomfaka endlini" )
(data_220 "Kothi ngosuku azozikhunga ngalo ayithathe lapho eyifihle khona, ayoyisebenzisa" )
(data_221 "Lapho ke wazithola enjengomuntu osithele, ongenakuzikhipha kulendawo akuyo ngemizamo yakhe" )
(data_222 "ISAHLUKO SAMASHUMI AMABILI NAMBILI. Zadlula zaba mbalwa izinsuku behambile abazala bakaNozimanga" )
(data_223 "Lithe lisesigangeni esiyidlelo lezinkomo, labona okungabafanyana kwelusile futhi kudla inyama" )
(data_224 "Hhashi, lajabula izimu laze layotshela amanye ukuthi kufike abashana ababili" )
(data_225 "Gegele gege ntaba ziyangigegela" )
(data_226 "Dlanini Sokhela kuzobola" )
(data_227 "Kusho ukuthi cha akahlakaniphile" )
(data_228 "Ngiphinde ngimbhekelwe ngubani esefike enhlanganandlela engangifici ngingasafiki" )
(data_229 "Yebo, lameva abomvu angena ngewindi ngumsebenzi" )
(data_230 "Amathe abuyele kwasifuba. Sengikhonjiswa amangelengele akhweleka ngomcacamezelo kuthiwa ngaMahalazibeke" )
(data_231 "Kwesakh'isibaya kuyeqana kuyaphithizela, okungenamilenze nandlebe okungenazimpondo, okupheshezayo, nokupulukutshelayo" )
(data_232 "Qaqiyane izinkinobho uXaba" )
(data_233 "Ngiphinde futhi ngimemeze Ma" )
(data_234 "Vele ukhohlwe yile ncwadi" )
(data_235 "Amaphoyisa athi ukungqumuza wodwa kungezwakali ukuthi athini" )
(data_236 "Saqhubeka nokuphehla lapha sishisa nempepho" )
(data_237 "Indaba iqedelwe yiphela" )
(data_238 "Yebo mama ikhulu" )
(data_239 "Tshela lo muntu ukuthi aSizona izilima thina" )
(data_240 "Ngicela umtshele ukuthi aphume aphele emqondweni nasemlonyeni wakhe" )
(data_241 "Izimoto zibaleka uma zishayise abantu" )
(data_242 "Ubengeke athi umuntu ezigxumela engena emotweni; nami ngibe ngiphuma ngintantatheka ngimlandela" )
(data_243 "Noma kunjalo ndodana kunengozi ukudelela umqondo obukhali wekhehla" )
(data_244 "Kanti futhi izingane zethu zizokhululeka, ziphile impilo yezinye izingane" )
(data_245 "Nanguya ewusa ithafa uSolongi, ezimboze ngengubo endala emahlombe" )
(data_246 "Bona baqojama ngaphansi kwesihlahla lo gogo wangena endlini" )
(data_247 "Izichwe ezingaphandle zafa zonke" )
(data_248 "Onkonka nezinyathi bamba umhlabathi, ngezinselo bagxoba bephindelela ezichweni" )
(data_249 "Nazo zayibamba impi kwaba moyana ehlathini" )
(data_250 "Zaphuma zigijima nakhu kukhala isiqhwaga sazo esikhulu, uKumkharaza" )
(data_251 "Yibo laba benyonyoba becathama, beya ngalapho kuqhamuka khona amazwi" )
(data_252 "Futhi lezi zithunzana ezisazinyoni ziyaphila" )
(data_253 "Yahamba ke ilandelwa yinkonyane layo, yaze yayosithela ehlathini" )
(data_254 "Indlovukazi yabona ukuthi ifile ngempela ingonyama; yabuyela enkonyaneni layo" )
(data_255 "Laphendukela kubona oTajewo noMeromo, ngisho nakuyo indlovu selivutha ulaka" )
(data_256 "Ngethemba ukuthi nenyanga izophuma namhlanje" )
(data_257 "Wo he, konje ngabe lezi zintingo nonina bayamgcina nje uTajewo" )
(data_258 "Wezwakala esethi: Hhayi, impela unenhliziyo enhle." )
(data_259 "Isiko lokulobola ngezinkomo ukuhlanganisa intombi nensizwa, liphambili kulesi sizwe samaMasayi" )
(data_260 "Umfana ubefundiswa ngesibindi ukuhlonipha, ikakhulukazi labo abangenamandla njengabadala nabesifazane besizwe" )
(data_261 "Abantwana mabaholwe ukuba bakhethe zonke izenzo ezikhona" )
(data_262 "Masivale lengxoxo ngamazwi ka Primrose" )
(data_263 "Wabuye wadlala ngesiZulu umdlalo odumile kaShakespeare uMacbeth; ngaphansi kwesihloko esithi: uMabatha" )
(data_264 "Kungabhalwa isigaba abantwana bonke basifinyeze. Bese kuxoxwa ngemisebenzi yabo eyahlukene" )
(data_265 "Uma ungunobhala womhlangano kuyadingeka ukuthi ukwazi ukufinyeza, yonke ingxoxo ebeyidingidwa emhlanganweni" )
(data_266 "Ukufunda imibhalo ebhaliwe ngobuciko" )
(data_267 "Amaphuzu afanele ukuqashelwa uma kufundwa incwadi" )
(data_268 "Amanye amaphuzu abelokhu ephindwaphindwa ezahlukweni ezahlukene, ukuze agcizeleleke" )
(data_269 "Ukuba akagangile ngabe ungcono kunalokhu emsebenzini" )
(data_270 "Kokunye ngangiya emihlanganweni eyayiba khona ngezinsuku ezithize" )
(data_271 "Shono umuntu okutshelile, uyeke ukulokhu ugigiyela ungasho namagama abantu" )
(data_272 "Ungakwenza kanjani ukuthi ubuye uyithengise indawo engikuyona; nami sekukhona imali engiyikhiphile" )
(data_273 "Umuntu wayekhipha irandi kuya kwamabili ngalolu sizo" )
(data_274 "Ugcwalisa khona ukuthi ngiyiNkatha mina" )
(data_275 "Kuhlalwa kuxoxwa ngazo zonke nje ke izinto" )
(data_276 "Wawuthola noma kuphele izinyanga ezimbili, ungakawutholi" )
(data_277 "Nokho ke isibongo sikankosikazi, sona sasibhalwe emabhukwini, kwathiwa ngoMarony" )
(data_278 "Sathathela manje isitimela saya njalo sekukhala ubuqhaqha qhaqha, qhaqha qhaqha, qhaqha qhaqha" )
(data_279 "Njengoba ke yona ize eduze imithwalo yayo ayiminingi" )
(data_280 "Ngathi ngibona kwakuqhamuka imoto ngaphesheya iza ngakwaLushaba" )
(data_281 "Elokuqala lalimthatha ePentrich, limbeka phakathi edolobheni emakethe" )
(data_282 "Akwaziwa ukuthi wawathathaphi amandla angakaya, kodwa wadlubulundela wawugqashula umchilo" )
(data_283 "Xola shwele ngenziwa umunyu" )
(data_285 "Benze amaprojekthi okutshala izihlahla, ukwenzela lokhu" )
(data_286 "Inhliziyo yakhe ibuhlungu" )
(data_287 "Angene amakhosikazi uthuli lusathe mbo" )
(data_288 "Tolika namp' ubuhlalu sizwe" )
(data_289 "Wohloka Nomahhohlohhohlo" )
(data_290 "Khona kwasesikoleni, u-Alfred wabonakalisa uthando lokufunda, engehlukani namaphephandaba" )
(data_291 "Mkhize, imithi iyamila idale amaqabunga, ekukhuleni kwayo iphindele othulini" )
(data_292 "Nasi isikhathi sesishaya bo!" )
(data_293 "Sengize ngalilungisa" )
(data_294 "Izimpahla zakhe kwathiwa zizohamba nentombi yakhe uKhethi Zabo, yena useyozithola kuyo" )
(data_295 "Namuhla sebengakhele ingcuphe angisaphunyulanga" )
(data_296 "Yiwona asezisefweni nathengisa ogwayi" )
(data_297 "Ngesikade wezwakala esethi, Cha, mngane inselo yehhashi ayikaze ihlale kwesami isifuba." )
(data_298 "Umnewethu uzobuyela ekhaya ngesonto elizayo" )
(data_299 "Thula wazi nginguJehova" )
(data_300 "Juluka uma ufuna impumelelo" )
(data_301 "Ningawuphuzi umdaka izulu lingakani" )
(data_302 "Uhwebo phakathi kwamazwe ase-Afrika, luhambe kahle" )
(data_303 "Lokho owakusho kimi kwangiphatha kabi" )
(data_304 "Abantu ababengazi babecabanga ukuthi ngumzali olethe ingane yakhe ezoqala esikoleni" )
(data_305 "Awuthathe akhiphe ubuthi, bese ewedlulisela kulo mnumzane engingamazi" )
(data_306 "Ukube wayesekhona uNgwenya kulendawo, ngabe omunye ngamzuza" )
(data_307 "Latshakadula Ladlala Ladlalisela, Kwanga liyadlisela, Watshakadula umntakaNkomo" )
(data_308 "Kunini ehlupheka ephengula lokhu, kuvele lokhu, aphengule lokhu, kuvele lokhuya" )
(data_309 "Uma kwehlule leyomithi kwehlule ngane zakwethu" )
(data_310 "Onesi babegqigqizela behla benyuka beshayana ngezifuba" )
(data_311 "IYadliwa inyama kwaDlamini yaze yehlula izinja" )
(data_312 "Lempendulo ngiyibeka umgqiki ebandla, Nami ngithi Ugadlile ulibambe ngezandla" )
(data_313 "Usithumele ngomkhonzo womgexo wegolide kuyena u Onyesha" )
(data_314 "Phela ngangiqala nokubona umkhulu egula elele phansi egqiha nokugqiha" )
(data_315 "Babegqigqizela abalamu bakaGeorge, bepha abakhwenyana ukudla" )
(data_316 "Bona yilokhu bexhunywe wona amaphayiphi okudla" )
(data_317 "Kwafika futhi nomcabango wokuthi, kuyenzeka iziboshwa zibulalane zodwa" )
(data_318 "Ubiza umkaNkwanyana ngomakoti nje, uMlangeni uyamchwensa" )
(data_319 "Kwakuthi uma kusame umculo, sinqakisane ngamazwi noSakhile" )
(data_320 "Wama lapho waqhiphela njena Ibhubesi limqhoqhobele" )
(data_321 "Wahle wazibonela ukuthi nalo iqhikiza leli lizokhuluma yona lendaba" )
(data_322 "Eduze kwaso futhi uxhume indawo yokugezela izingubo" )
(data_323 "Wazibona esenqotshiwe nezitha zakhe nezimfamona, sezimhleka usulu" )
(data_324 "Sifunde kakhulu Nokuphila Xulu, Kuvele kuphunyuke isikhwama esinobhanana ebesiwuphethe" )
(data_325 "Naye usebhekabhekile nje ngoba usefunda u, Uyiqhweba nje ilaphaya phakathi nawo umugqa" )
(data_326 "Ngisho nezingane zazikhula zixoxelwa ngaye" )
(data_327 "Ungichazela ukuthi izingane zakhe ngabe zafunda" )
(data_328 "Ngangisemuncane kakhulu ukuba ngingawasho futhi nawe, awuzange ungikholwe ngoba wawuthi, ngibhediswa yinjabulo nobungane" )
(data_329 "Uma sike satholana kukhona oyongcwatshwa phakathi wethu" )
(data_330 "one" )
(data_331 "two" )
(data_332 "three" )
(data_333 "four" )
(data_334 "five" )
(data_335 "six" )
